building_id,physical_facet_uid,usable_area_m2,gross_area_3d_m2,gross_area_plan_m2,tilt_deg,source_surface_count,modules
DEBW522AA00014ad3,DEBW522AA00014ad3_PF017,86.343687248022,92.47150000217484,92.47150000217482,0.0,1,33
DEBW522AA00015486,DEBW522AA00015486_PF001,851.1537365907371,870.1058000001598,870.1058000001598,0.0,1,395
DEBW522AA00015486,DEBW522AA00015486_PF002,1221.3869426033202,1282.2898999947931,1282.2898999947924,0.0,1,511
DEBW522AA00015486,DEBW522AA00015486_PF003,634.7385999871892,634.738599987189,634.738599987189,0.0,1,281
DEBW522AA00016048,DEBW522AA00016048_PF001,265.97779630186517,277.8950499944776,277.89504999447763,0.0,1,115
DEBW522AA00016048,DEBW522AA00016048_PF002,385.80846999803026,419.75059999580094,419.7505999958008,0.0,1,137
DEBW522AA00016048,DEBW522AA00016048_PF003,408.91844177895825,409.0267500038025,409.0267500038025,0.0,1,169
DEBW522AA00016048,DEBW522AA00016048_PF004,224.34771164114323,232.59790000256342,232.59790000256328,0.0,1,91
DEBW522AA00016048,DEBW522AA00016048_PF005,286.24970001043056,286.2497000104305,286.24970001043056,0.0,1,118
DEBW522AA00016048,DEBW522AA00016048_PF006,269.74734133997447,280.2846500081894,280.2846500081895,0.0,1,109
DEBW522AA00016048,DEBW522AA00016048_PF007,51.85809999935647,51.85809999935647,51.85809999935647,0.0,1,18
DEBW522AA00016048,DEBW522AA00016048_PF008,1101.8549548030223,1123.282649984922,1123.2826499849218,0.0,1,461
DEBW522AA00016048,DEBW522AA00016048_PF009,303.8388595141659,309.14660000847516,309.14660000847505,0.0,1,124
DEBW522AA00023026,DEBW522AA00023026_PF001,265.52800309382326,288.7054999961915,288.7054999961916,0.0,1,119
DEBW522AA000241ff,DEBW522AA000241ff_PF001,45.429493698184686,51.44569999853535,51.44569999853534,0.0,1,15
DEBW522AA000241ff,DEBW522AA000241ff_PF002,35.04970301610649,39.8463999974179,39.8463999974179,0.0,1,12
DEBW522AA000241ff,DEBW522AA000241ff_PF003,521.7950955058368,544.7934000027475,544.7934000027474,0.0,1,242
DEBW522AA000241ff,DEBW522AA000241ff_PF004,30.88539824247114,37.81520000151028,37.815200001510284,0.0,1,10
DEBW522AA000241ff,DEBW522AA000241ff_PF005,217.91644700951338,234.86844998962763,234.86844998962775,0.0,2,67
DEBW522AA0002496d,DEBW522AA0002496d_PF001,486.81548503456963,507.881349995621,507.8813499956208,0.0,1,216
DEBW522AA0002496d,DEBW522AA0002496d_PF002,195.55359835899804,202.4103176062726,200.39024999900656,8.101512614418768,1,83
DEBW522AA0002496d,DEBW522AA0002496d_PF003,273.6097635097389,288.8962274607748,285.7957999965706,8.401689980820427,1,122
DEBW522AA0002574d,DEBW522AA0002574d_PF001,530.9684955827003,552.249749998384,552.2497499983839,0.0,1,236
DEBW522AA0002574d,DEBW522AA0002574d_PF002,1.3457932734528977,1.6731584677942113,0.20100000031501986,83.10027487759884,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF003,0.8328387856495847,1.0418059404939044,0.3694000000041211,69.2325030742344,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF004,0.838793367506524,1.0510702854192335,0.9923000000979985,19.250647474912945,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF005,0.8422454935945642,1.052759323280965,1.04609999973604,6.447885795267925,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF006,0.8339641745877824,1.0451158632359985,0.925799999817554,27.645572452864656,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF007,0.8282543202235468,1.0352152572160807,1.0049999994767131,13.877060315457344,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF008,0.8273408505899361,1.0376280874158503,0.5903000001233769,55.326889420882196,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF009,0.8316028703881491,1.0389309566229654,0.7771000000248663,41.58426392050987,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF010,1.3935026775218315,1.7448591012799703,0.1942999998555053,83.6065285950823,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF011,0.8280877390868607,1.0324809285157597,0.34185000019494916,70.66470622867912,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF012,1.39511602020962,1.7448663624507394,0.19429999985550528,83.60655531216398,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF013,0.8376320731343776,1.050704717406543,0.7438500001916895,44.93135685682248,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF014,0.8369431205404227,1.0458939622648113,0.8847000000692904,32.233737066599915,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF015,0.8490061842392713,1.062028795576051,0.5643999998015584,57.89749034845831,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF016,0.8256478080220038,1.0360649866417866,0.9179499998719083,27.625592815771622,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF017,0.8392972694063485,1.0494277806541805,0.7849500004219123,41.584380590001004,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF018,0.8269932367661945,1.034603093072868,0.5880500001736102,55.36251027030682,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF019,0.8387408831114191,1.0477317570289473,0.371499999957101,69.2325706764309,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF020,0.8299880188502244,1.0372568139917906,0.9179499998719083,27.75112194821917,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF021,0.8323299331379861,1.0429431872077002,1.0128499999139224,13.797208638883943,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF022,0.8263532867429618,1.0337010684776895,1.0337000005490962,0.08235904316614498,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF023,0.8333519761981306,1.0433016061104556,1.0128499999348775,13.877135605706188,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF024,0.8249618612491779,1.0317888021903037,0.7721000000202097,41.55562622595898,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF025,0.8297393767317297,1.0369460796238676,0.9179499998719083,27.71847210745994,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF026,0.8326530797134555,1.0433481020187307,1.012849999985227,13.887467064714565,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF027,0.8335181050410757,1.0415999998231187,1.0415999998231187,0.0,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF028,1.3555500537307295,1.6934551559782545,0.2054999997954583,83.03000538940745,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF029,1.3249359468398927,1.669678021547564,0.2010000001729932,83.08582224572893,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF030,0.8339604413963975,1.0432078733510475,0.3693999998085433,69.26169906006528,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF031,0.8406535935943806,1.051581105349847,0.5976999998467043,55.362510309510405,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF032,0.8291640588851464,1.0384156032426155,0.9192500004802714,27.71857720260334,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF033,0.8206237067485233,1.0276602324543844,0.9979500000313971,13.810766345724714,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF034,0.8369177729986896,1.0460999998245155,1.0460999998245155,0.0,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF035,0.8261432688937764,1.035215706665506,1.0049999994563403,13.8771610100736,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF036,0.8366676933268518,1.045428475581775,0.925799999817554,27.678263740275778,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF037,0.825197572146282,1.0322505161001876,0.7721000000359257,41.584528298786914,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF038,0.8280890673850274,1.0385664804761356,0.5903000001233769,55.36269258295445,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF039,0.8318416508471018,1.0414803351282147,0.3681000003026333,69.30218175741466,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF040,0.8327653134235616,1.0420613622298687,0.780000000432483,41.537974776854455,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF041,0.8381956005372436,1.0491528336460545,0.5954500001827372,55.42022458501283,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF042,0.8398931710723896,1.0491411527292587,0.371499999957101,69.26175597258245,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF043,1.330978107018332,1.6572144924750885,0.19949999978893895,83.08580865288712,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF044,1.3402389865490234,1.6667123227149245,0.20099999985692552,83.07345914034784,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF045,0.8355219840011193,1.0451612535578358,0.3693999998085434,69.30223927232493,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF046,0.8273444467093783,1.0376325977316851,0.5902999998544576,55.32706171606392,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF047,0.8307464438680888,1.0379443592838995,0.7770999999957625,41.52285156860725,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF048,0.830202604062704,1.0376502996050185,0.9795999994416256,19.255736302881754,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF049,0.8245472229597957,1.0321395745958577,1.0255499999925843,6.477813409227975,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF050,0.8248411237959339,1.0342418395809796,0.7311500000367757,45.01327165513263,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF051,0.8227558841393164,1.0300360262098145,0.8720000002237502,32.15920842235052,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF052,0.8073628091026722,1.0195277402405423,0.3361000001877314,70.75171187646268,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF053,0.8286351733434107,1.0472708683634377,0.5570500003082445,57.86565166832629,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF054,373.3324947021863,384.66040000696586,384.6604000069659,0.0,1,164
DEBW522AA0002574d,DEBW522AA0002574d_PF055,1.2071990882908077,1.4695538962824837,0.16375000008672935,83.60233842413862,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF056,1.350796537153658,1.6788097363444343,0.1882999998449115,83.5599934487153,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF057,1.3352383796284415,1.6593359467957502,0.20099999985692552,83.04251614759484,2,0
