building_id,building_name,n_facets,gross_roof_area_3d_m2,facet_density_per_100m2_gross3d,median_facet_area_m2,facet_area_cv,small_facet_area_share,mean_compactness,small_facet_threshold_m2,usable_area_m2,modules,packed_kwp,continuous_kwp,packing_shortfall_pct
DEBW522AA0000006d,08111000_0_032_31820_000,29,3807.8060129083874,0.7615934189318093,24.84350795409991,2.0681092019689604,0.001929405010342069,0.3459785261340292,3.9054959999999994,3807.40729537557,1553,683.32,857.8983104656879,20.349534243857235
DEBW522AA00001e49,08111000_0_005_15860_000,1,356.2722999953037,0.2806841845445694,356.2722999953037,0.0,0.0,0.7153005910860969,3.9054959999999994,356.2722999953037,161,70.84,80.27651903775276,11.755017719832761
DEBW522AA00003661,08111000_0_003_15860_000,1,330.71685000054794,0.3023734653974671,330.71685000054794,0.0,0.0,0.6704560476802197,3.9054959999999994,330.71685000054794,149,65.56,74.51827578378834,12.021582208612013
DEBW522AA00007bc6,08111000_0_015_31900_000,4,1228.3140000247952,0.3256496302996835,338.0570750012446,0.6288217481794467,0.0,0.43238743911391325,3.9054959999999994,1228.3140000247954,529,232.76,276.7680007921709,15.900682400498
DEBW522AA00007f7e,08111000_0_003_32960_000,4,546.312350003577,0.7321818736065202,31.04722500118096,1.4462868946901204,0.0,0.6565356509215652,3.9054959999999994,546.3123500035769,250,110.0,123.09700688546287,10.639581917413432
DEBW522AA00008bfa,08111000_0_006_30740_000,15,6507.644599952254,0.23049814367720778,61.1739500012923,1.6584089113679676,0.0,0.3872131758879172,3.9054959999999994,6507.582862134522,2905,1278.2,1466.3113004541242,12.828878860571091
DEBW522AA0000c243,08111000_0_030_31900_000,6,1396.47380001292,0.42965360323584223,76.75470000029108,1.14391316174563,0.0,0.46927488091256714,3.9054959999999994,1396.47380001292,611,268.84,314.65835428108744,14.561302332420345
DEBW522AA0000cfb4,08111000_A_022_31900_000,4,3016.7186000028205,0.13259440240784343,814.5254250117096,0.7508929209669958,0.0,0.28516273961050637,3.9054959999999994,3016.7186000028196,1367,601.48,679.7375718737086,11.512909556844154
DEBW522AA0000dc32,08111000_0_010_15860_000,6,887.6516999989066,0.6759407997537087,57.80957500113223,1.2329686616195727,0.0,0.51137884147771,3.9054959999999994,887.6174499999397,363,159.72,200.00106414139128,20.140424909396724
DEBW522AA0000e41a,08111000_0_024_31900_000,9,328.82869999694896,2.7369873736944212,13.82509999879034,1.4239970427824349,0.0,0.43541410789825896,3.9054959999999994,328.82869999694896,124,54.56,74.092831229968,26.36264656879199
DEBW522AA0000ea62,08111000_0_010_29280_000,7,4445.318529000316,0.15746903071924956,362.64977900904046,0.9109295054661047,0.0,0.44421144706819315,3.9054959999999994,4445.318529000313,1958,861.52,1001.634697749089,13.988602637664215
DEBW522AA00010752,08111000_0_017_31900_000,6,698.3187000004266,0.8592065485281054,65.23190000175865,0.8719530503698628,0.0,0.47869911791126235,3.9054959999999994,698.304349999411,307,135.08,157.3443752085476,14.150092864163666
DEBW522AA00014ad3,08111000_0_008_15860_000,17,1715.3931500228975,0.99102645943136,64.89580000924137,1.2886657884237518,0.000344585729540542,0.4168009443296566,3.9054959999999994,1715.3931500228973,684,300.96,386.51837616019833,22.135655492026952
DEBW522AA00015486,08111000_0_007_02930_000,3,2787.134299982142,0.10763743964613481,870.1058000001598,0.2880664567015401,0.0,0.29868724423490906,3.9054959999999994,2787.134299982142,1229,540.76,628.0068354913909,13.892656984079432
DEBW522AA00016048,08111000_0_025_31900_000,9,3390.092000008018,0.26547952090912913,286.2497000104305,0.7500415125311148,0.0,0.4342766361137817,3.9054959999999994,3390.092000008018,1393,612.92,763.8673704971293,19.760939703301094
DEBW522AA00023026,08111000_0_026_31900_000,1,288.7054999961915,0.3463737268646394,288.7054999961915,0.0,0.0,0.5796959361696377,3.9054959999999994,288.7054999961916,126,55.44,65.05213166180394,14.776044099178709
